CRIMINAL_ID,INCIDENT_DATE,INCIDENT_AREA
201014823,11/06/2020 12:00:00 AM,West Valley
200600553,01/19/2020 12:00:00 AM,Hollywood
200413685,10/10/2020 12:00:00 AM,Hollenbeck
200317867,09/25/2020 12:00:00 AM,Southwest
201509083,04/22/2020 12:00:00 AM,N Hollywood
201222257,10/08/2020 12:00:00 AM,77th Street
201113286,09/05/2020 12:00:00 AM,Northeast
201615161,11/27/2020 12:00:00 AM,Foothill
200413062,09/23/2020 12:00:00 AM,Hollenbeck
201907036,03/01/2020 12:00:00 AM,Mission
200304563,01/10/2020 12:00:00 AM,Southwest
201806750,02/18/2020 12:00:00 AM,Southeast
200707140,03/08/2020 12:00:00 AM,Wilshire
200311308,05/14/2020 12:00:00 AM,Southwest
201916774,11/11/2020 12:00:00 AM,Mission
201212555,05/11/2020 12:00:00 AM,77th Street
200414502,11/01/2020 12:00:00 AM,Hollenbeck
200309569,04/02/2020 12:00:00 AM,Southwest
201312627,06/21/2020 12:00:00 AM,Newton
201416662,09/04/2020 12:00:00 AM,Pacific
201419460,10/30/2020 12:00:00 AM,Pacific
200713557,09/06/2020 12:00:00 AM,Wilshire
211306405,02/23/2021 12:00:00 AM,Newton
201808976,03/31/2020 12:00:00 AM,Southeast
202017844,11/30/2020 12:00:00 AM,Olympic
201305016,01/18/2020 12:00:00 AM,Newton
200116563,08/17/2020 12:00:00 AM,Central
200122142,12/08/2020 12:00:00 AM,Central
212104751,01/21/2021 12:00:00 AM,Topanga
202014687,09/15/2020 12:00:00 AM,Olympic
201313932,07/14/2020 12:00:00 AM,Newton
200209028,04/16/2020 12:00:00 AM,Rampart
201604338,01/09/2020 12:00:00 AM,Foothill
201214710,06/15/2020 12:00:00 AM,77th Street
200614404,08/24/2020 12:00:00 AM,Hollywood
200208363,03/29/2020 12:00:00 AM,Rampart
200309418,04/02/2020 12:00:00 AM,Southwest
201716206,12/12/2020 12:00:00 AM,Devonshire
201515073,09/11/2020 12:00:00 AM,N Hollywood
201005933,02/13/2020 12:00:00 AM,West Valley
201320323,11/23/2020 12:00:00 AM,Newton
201804907,01/16/2020 12:00:00 AM,Southeast
201317287,09/20/2020 12:00:00 AM,Newton
201915884,10/19/2020 12:00:00 AM,Mission
200615205,09/09/2020 12:00:00 AM,Hollywood
201517106,11/03/2020 12:00:00 AM,N Hollywood
202005564,02/03/2020 12:00:00 AM,Olympic
201204257,01/04/2020 12:00:00 AM,77th Street
201309439,04/15/2020 12:00:00 AM,Newton
201810170,04/25/2020 12:00:00 AM,Southeast
200714917,10/14/2020 12:00:00 AM,Wilshire
201505704,02/04/2020 12:00:00 AM,N Hollywood
200509333,05/11/2020 12:00:00 AM,Harbor
200608692,04/04/2020 12:00:00 AM,Hollywood
200508674,04/25/2020 12:00:00 AM,Harbor
201714069,10/07/2020 12:00:00 AM,Devonshire
200117583,09/07/2020 12:00:00 AM,Central
201217280,07/27/2020 12:00:00 AM,77th Street
201012448,08/26/2020 12:00:00 AM,West Valley
200211608,06/21/2020 12:00:00 AM,Rampart
200216155,10/13/2020 12:00:00 AM,Rampart
201805324,01/24/2020 12:00:00 AM,Southeast
201319457,11/03/2020 12:00:00 AM,Newton
201504168,01/05/2020 12:00:00 AM,N Hollywood
200300593,03/17/2020 12:00:00 AM,Southwest
200606736,02/23/2020 12:00:00 AM,Hollywood
200109816,03/29/2020 12:00:00 AM,Central
200605823,02/08/2020 12:00:00 AM,Hollywood
200408015,04/20/2020 12:00:00 AM,Hollenbeck
201822124,12/14/2020 12:00:00 AM,Southeast
201418159,10/03/2020 12:00:00 AM,Pacific
202009921,05/20/2020 12:00:00 AM,Olympic
202013944,08/28/2020 12:00:00 AM,Olympic
201519200,12/30/2020 12:00:00 AM,N Hollywood
201110500,06/16/2020 12:00:00 AM,Northeast
201310405,05/04/2020 12:00:00 AM,Newton
200209835,05/05/2020 12:00:00 AM,Rampart
200508237,04/13/2020 12:00:00 AM,Harbor
202008806,04/21/2020 12:00:00 AM,Olympic
201319560,11/06/2020 12:00:00 AM,Newton
201909759,05/13/2020 12:00:00 AM,Mission
200604942,01/21/2020 12:00:00 AM,Hollywood
201806121,02/07/2020 12:00:00 AM,Southeast
200809820,05/22/2020 12:00:00 AM,West LA
201014207,10/19/2020 12:00:00 AM,West Valley
201809103,04/03/2020 12:00:00 AM,Southeast
200813050,08/17/2020 12:00:00 AM,West LA
200714246,09/24/2020 12:00:00 AM,Wilshire
201611499,07/28/2020 12:00:00 AM,Foothill
200116261,08/12/2020 12:00:00 AM,Central
201011646,08/03/2020 12:00:00 AM,West Valley
200311023,05/08/2020 12:00:00 AM,Southwest
200509542,05/16/2020 12:00:00 AM,Harbor
200910240,05/28/2020 12:00:00 AM,Van Nuys
201509770,05/08/2020 12:00:00 AM,N Hollywood
201104524,01/13/2020 12:00:00 AM,Northeast
200216268,09/18/2020 12:00:00 AM,Rampart
201511697,06/24/2020 12:00:00 AM,N Hollywood
201716563,12/23/2020 12:00:00 AM,Devonshire
201814379,07/22/2020 12:00:00 AM,Southeast
201307714,03/06/2020 12:00:00 AM,Newton
200809965,05/26/2020 12:00:00 AM,West LA
201506430,02/18/2020 12:00:00 AM,N Hollywood
200700866,12/26/2020 12:00:00 AM,Wilshire
210105684,12/13/2020 12:00:00 AM,Central
201509891,05/11/2020 12:00:00 AM,N Hollywood
200213369,08/05/2020 12:00:00 AM,Rampart
200606543,02/20/2020 12:00:00 AM,Hollywood
200108575,03/06/2020 12:00:00 AM,Central
200611351,06/12/2020 12:00:00 AM,Hollywood
200407285,03/25/2020 12:00:00 AM,Hollenbeck
201612784,09/11/2020 12:00:00 AM,Foothill
201712003,08/08/2020 12:00:00 AM,Devonshire
200913130,08/05/2020 12:00:00 AM,Van Nuys
200308592,03/15/2020 12:00:00 AM,Southwest
202011491,06/27/2020 12:00:00 AM,Olympic
202110341,06/10/2020 12:00:00 AM,Topanga
200311461,05/17/2020 12:00:00 AM,Southwest
201613926,10/17/2020 12:00:00 AM,Foothill
200813077,08/18/2020 12:00:00 AM,West LA
201009408,05/27/2020 12:00:00 AM,West Valley
202006713,02/26/2020 12:00:00 AM,Olympic
200218807,12/19/2020 12:00:00 AM,Rampart
200713806,09/13/2020 12:00:00 AM,Wilshire
200806386,02/23/2020 12:00:00 AM,West LA
200320668,11/21/2020 12:00:00 AM,Southwest
201227239,12/28/2020 12:00:00 AM,77th Street
201417879,09/26/2020 12:00:00 AM,Pacific
201910727,06/09/2020 12:00:00 AM,Mission
200806596,02/25/2020 12:00:00 AM,West LA
201222159,10/07/2020 12:00:00 AM,77th Street
201214760,06/16/2020 12:00:00 AM,77th Street
210905384,02/05/2021 12:00:00 AM,Van Nuys
200319803,11/03/2020 12:00:00 AM,Southwest
201908138,03/26/2020 12:00:00 AM,Mission
200112352,05/30/2020 12:00:00 AM,Central
200816352,11/12/2020 12:00:00 AM,West LA
202012686,07/28/2020 12:00:00 AM,Olympic
200205041,01/20/2020 12:00:00 AM,Rampart
200812059,07/20/2020 12:00:00 AM,West LA
200410886,07/17/2020 12:00:00 AM,Hollenbeck
201500626,02/15/2020 12:00:00 AM,N Hollywood
200116776,08/22/2020 12:00:00 AM,Central
200213430,08/06/2020 12:00:00 AM,Rampart
202112101,07/28/2020 12:00:00 AM,Topanga
201412219,06/12/2020 12:00:00 AM,Pacific
201113275,09/04/2020 12:00:00 AM,Northeast
201213953,05/07/2020 12:00:00 AM,77th Street
200118437,09/24/2020 12:00:00 AM,Central
200116070,08/08/2020 12:00:00 AM,Central
201319365,11/01/2020 12:00:00 AM,Newton
201612710,09/08/2020 12:00:00 AM,Foothill
201914127,09/03/2020 12:00:00 AM,Mission
201012157,08/18/2020 12:00:00 AM,West Valley
201319976,11/15/2020 12:00:00 AM,Newton
200606687,02/22/2020 12:00:00 AM,Hollywood
201615160,11/28/2020 12:00:00 AM,Foothill
200710909,06/25/2020 12:00:00 AM,Wilshire
201212723,05/13/2020 12:00:00 AM,77th Street
201400680,05/03/2020 12:00:00 AM,Pacific
201305514,01/29/2020 12:00:00 AM,Newton
202006887,03/01/2020 12:00:00 AM,Olympic
200413713,10/11/2020 12:00:00 AM,Hollenbeck
200912982,08/01/2020 12:00:00 AM,Van Nuys
201305671,01/30/2020 12:00:00 AM,Newton
200717273,12/19/2020 12:00:00 AM,Wilshire
201409303,04/05/2020 12:00:00 AM,Pacific
200205702,02/04/2020 12:00:00 AM,Rampart
201815078,08/03/2020 12:00:00 AM,Southeast
200117409,09/03/2020 12:00:00 AM,Central
201113357,09/07/2020 12:00:00 AM,Northeast
200812653,08/03/2020 12:00:00 AM,West LA
200804519,01/13/2020 12:00:00 AM,West LA
200618259,11/20/2020 12:00:00 AM,Hollywood
200911789,06/30/2020 12:00:00 AM,Van Nuys
200511266,07/01/2020 12:00:00 AM,Harbor
202108564,04/23/2020 12:00:00 AM,Topanga
201115719,11/14/2020 12:00:00 AM,Northeast
201005899,02/13/2020 12:00:00 AM,West Valley
201320043,11/16/2020 12:00:00 AM,Newton
201819267,10/21/2020 12:00:00 AM,Southeast
200109069,03/13/2020 12:00:00 AM,Central
201012078,08/15/2020 12:00:00 AM,West Valley
200215276,09/20/2020 12:00:00 AM,Rampart
200318185,10/02/2020 12:00:00 AM,Southwest
201608552,04/28/2020 12:00:00 AM,Foothill
200705432,01/30/2020 12:00:00 AM,Wilshire
200409851,06/16/2020 12:00:00 AM,Hollenbeck
201113885,09/22/2020 12:00:00 AM,Northeast
201912480,07/24/2020 12:00:00 AM,Mission
201420022,11/09/2020 12:00:00 AM,Pacific
201208597,03/06/2020 12:00:00 AM,77th Street
201904887,01/22/2020 12:00:00 AM,Mission
201916319,10/28/2020 12:00:00 AM,Mission
201507026,03/02/2020 12:00:00 AM,N Hollywood
201611376,07/25/2020 12:00:00 AM,Foothill
200607263,03/02/2020 12:00:00 AM,Hollywood
201912245,07/17/2020 12:00:00 AM,Mission
201917499,11/30/2020 12:00:00 AM,Mission
201812330,06/09/2020 12:00:00 AM,Southeast
201918353,12/22/2020 12:00:00 AM,Mission
201414987,08/05/2020 12:00:00 AM,Pacific
201014703,11/04/2020 12:00:00 AM,West Valley
200716133,11/19/2020 12:00:00 AM,Wilshire
200407284,03/25/2020 12:00:00 AM,Hollenbeck
201710008,06/14/2020 12:00:00 AM,Devonshire
201815765,08/18/2020 12:00:00 AM,Southeast
201508573,04/09/2020 12:00:00 AM,N Hollywood
201413408,07/07/2020 12:00:00 AM,Pacific
201114500,10/09/2020 12:00:00 AM,Northeast
200910134,05/26/2020 12:00:00 AM,Van Nuys
200311848,05/25/2020 12:00:00 AM,Southwest
201813845,07/11/2020 12:00:00 AM,Southeast
200518244,12/27/2020 12:00:00 AM,Harbor
200207070,02/29/2020 12:00:00 AM,Rampart
202010405,05/31/2020 12:00:00 AM,Olympic
200910950,06/12/2020 12:00:00 AM,Van Nuys
201710479,06/26/2020 12:00:00 AM,Devonshire
200405388,02/05/2020 12:00:00 AM,Hollenbeck
201908730,04/14/2020 12:00:00 AM,Mission
202000745,11/18/2020 12:00:00 AM,Olympic
201909271,04/29/2020 12:00:00 AM,Mission
200712981,08/15/2020 12:00:00 AM,Wilshire
201004459,01/12/2020 12:00:00 AM,West Valley
200512218,07/24/2020 12:00:00 AM,Harbor
202107386,03/16/2020 12:00:00 AM,Topanga
201200619,04/04/2020 12:00:00 AM,77th Street
201419511,10/30/2020 12:00:00 AM,Pacific
201700502,01/02/2020 12:00:00 AM,Devonshire
201509658,05/06/2020 12:00:00 AM,N Hollywood
200108989,03/12/2020 12:00:00 AM,Central
201011745,08/06/2020 12:00:00 AM,West Valley
210805070,12/17/2020 12:00:00 AM,West LA
201311289,05/23/2020 12:00:00 AM,Newton
200104822,01/11/2020 12:00:00 AM,Central
201319597,11/06/2020 12:00:00 AM,Newton
202007523,03/15/2020 12:00:00 AM,Olympic
201224582,11/16/2020 12:00:00 AM,77th Street
201010292,06/23/2020 12:00:00 AM,West Valley
202116065,11/17/2020 12:00:00 AM,Topanga
200814245,09/18/2020 12:00:00 AM,West LA
200314673,07/22/2020 12:00:00 AM,Southwest
201014702,11/03/2020 12:00:00 AM,West Valley
201808054,03/11/2020 12:00:00 AM,Southeast
200300647,05/02/2020 12:00:00 AM,Southwest
200209691,05/02/2020 12:00:00 AM,Rampart
200704595,01/12/2020 12:00:00 AM,Wilshire
201911345,06/24/2020 12:00:00 AM,Mission
202006841,02/28/2020 12:00:00 AM,Olympic
200917934,12/01/2020 12:00:00 AM,Van Nuys
202004843,01/20/2020 12:00:00 AM,Olympic
201913274,08/14/2020 12:00:00 AM,Mission
200709932,05/31/2020 12:00:00 AM,Wilshire
200811489,07/06/2020 12:00:00 AM,West LA
200206360,02/17/2020 12:00:00 AM,Rampart
200807456,03/17/2020 12:00:00 AM,West LA
201404104,01/02/2020 12:00:00 AM,Pacific
200506749,03/04/2020 12:00:00 AM,Harbor
200514612,09/28/2020 12:00:00 AM,Harbor
201107849,03/30/2020 12:00:00 AM,Northeast
201012811,09/06/2020 12:00:00 AM,West Valley
201808354,03/17/2020 12:00:00 AM,Southeast
201414631,07/30/2020 12:00:00 AM,Pacific
200213075,07/27/2020 12:00:00 AM,Rampart
200316384,08/27/2020 12:00:00 AM,Southwest
201313851,07/12/2020 12:00:00 AM,Newton
201712392,08/21/2020 12:00:00 AM,Devonshire
200100861,06/28/2020 12:00:00 AM,Central
200516297,11/06/2020 12:00:00 AM,Harbor
200609102,04/15/2020 12:00:00 AM,Hollywood
201812681,06/17/2020 12:00:00 AM,Southeast
200415111,11/21/2020 12:00:00 AM,Hollenbeck
201212913,05/16/2020 12:00:00 AM,77th Street
201518427,12/07/2020 12:00:00 AM,N Hollywood
201422311,12/29/2020 12:00:00 AM,Pacific
200506954,03/09/2020 12:00:00 AM,Harbor
201911831,07/07/2020 12:00:00 AM,Mission
200309591,04/07/2020 12:00:00 AM,Southwest
201820305,11/09/2020 12:00:00 AM,Southeast
200510445,06/10/2020 12:00:00 AM,Harbor
201307084,02/24/2020 12:00:00 AM,Newton
200910949,06/12/2020 12:00:00 AM,Van Nuys
201407597,03/02/2020 12:00:00 AM,Pacific
201106359,02/22/2020 12:00:00 AM,Northeast
201214711,06/14/2020 12:00:00 AM,77th Street
200209169,04/20/2020 12:00:00 AM,Rampart
200116787,08/23/2020 12:00:00 AM,Central
200411016,07/21/2020 12:00:00 AM,Hollenbeck
201607008,03/12/2020 12:00:00 AM,Foothill
201907554,03/12/2020 12:00:00 AM,Mission
201611598,08/01/2020 12:00:00 AM,Foothill
201318788,10/20/2020 12:00:00 AM,Newton
200905636,02/06/2020 12:00:00 AM,Van Nuys
200506063,02/18/2020 12:00:00 AM,Harbor
200612999,07/23/2020 12:00:00 AM,Hollywood
200605152,01/25/2020 12:00:00 AM,Hollywood
200307273,02/23/2020 12:00:00 AM,Southwest
200808183,04/10/2020 12:00:00 AM,West LA
211004126,12/16/2020 12:00:00 AM,West Valley
201308541,03/22/2020 12:00:00 AM,Newton
201820745,11/18/2020 12:00:00 AM,Southeast
201116811,12/20/2020 12:00:00 AM,Northeast
201508752,04/15/2020 12:00:00 AM,N Hollywood
201408596,03/20/2020 12:00:00 AM,Pacific
201000866,09/15/2020 12:00:00 AM,West Valley
200110705,04/19/2020 12:00:00 AM,Central
200716298,11/24/2020 12:00:00 AM,Wilshire
201512950,07/22/2020 12:00:00 AM,N Hollywood
200916674,10/31/2020 12:00:00 AM,Van Nuys
200810356,06/08/2020 12:00:00 AM,West LA
201304234,01/05/2020 12:00:00 AM,Newton
201716063,12/03/2020 12:00:00 AM,Devonshire
200613402,08/02/2020 12:00:00 AM,Hollywood
200409775,06/14/2020 12:00:00 AM,Hollenbeck
201517700,11/18/2020 12:00:00 AM,N Hollywood
200116217,08/10/2020 12:00:00 AM,Central
201704983,01/25/2020 12:00:00 AM,Devonshire
211405144,12/26/2020 12:00:00 AM,Pacific
201913110,08/10/2020 12:00:00 AM,Mission
200314051,07/12/2020 12:00:00 AM,Southwest
201308529,03/21/2020 12:00:00 AM,Newton
201904064,01/02/2020 12:00:00 AM,Mission
201708822,04/25/2020 12:00:00 AM,Devonshire
201508556,04/08/2020 12:00:00 AM,N Hollywood
202115859,11/11/2020 12:00:00 AM,Topanga
202004329,01/08/2020 12:00:00 AM,Olympic
200517553,12/07/2020 12:00:00 AM,Harbor
200211073,05/10/2020 12:00:00 AM,Rampart
200108366,03/04/2020 12:00:00 AM,Central
200207613,03/11/2020 12:00:00 AM,Rampart
201516440,10/16/2020 12:00:00 AM,N Hollywood
201106463,02/25/2020 12:00:00 AM,Northeast
201417834,09/24/2020 12:00:00 AM,Pacific
200413223,09/27/2020 12:00:00 AM,Hollenbeck
200119646,10/18/2020 12:00:00 AM,Central
201708373,04/20/2020 12:00:00 AM,Devonshire
201314079,07/17/2020 12:00:00 AM,Newton
201815748,08/16/2020 12:00:00 AM,Southeast
200816262,11/10/2020 12:00:00 AM,West LA
200607617,03/09/2020 12:00:00 AM,Hollywood
200708490,04/21/2020 12:00:00 AM,Wilshire
201207715,02/24/2020 12:00:00 AM,77th Street
201015550,11/30/2020 12:00:00 AM,West Valley
200306700,02/15/2020 12:00:00 AM,Southwest
201506168,02/12/2020 12:00:00 AM,N Hollywood
200615535,09/18/2020 12:00:00 AM,Hollywood
201105678,02/07/2020 12:00:00 AM,Northeast
201310696,05/11/2020 12:00:00 AM,Newton
200516149,11/02/2020 12:00:00 AM,Harbor
200406993,03/16/2020 12:00:00 AM,Hollenbeck
202010813,06/12/2020 12:00:00 AM,Olympic
200317401,09/16/2020 12:00:00 AM,Southwest
200910311,05/30/2020 12:00:00 AM,Van Nuys
200407110,03/19/2020 12:00:00 AM,Hollenbeck
201909955,05/17/2020 12:00:00 AM,Mission
200709035,05/04/2020 12:00:00 AM,Wilshire
201218342,08/11/2020 12:00:00 AM,77th Street
201115769,11/16/2020 12:00:00 AM,Northeast
200413147,09/25/2020 12:00:00 AM,Hollenbeck
200707159,03/09/2020 12:00:00 AM,Wilshire
200914510,09/09/2020 12:00:00 AM,Van Nuys
200511521,07/07/2020 12:00:00 AM,Harbor
202010331,05/27/2020 12:00:00 AM,Olympic
200615706,09/22/2020 12:00:00 AM,Hollywood
200119490,10/14/2020 12:00:00 AM,Central
200609262,04/20/2020 12:00:00 AM,Hollywood
201313096,06/29/2020 12:00:00 AM,Newton
200609462,04/23/2020 12:00:00 AM,Hollywood
200511548,07/07/2020 12:00:00 AM,Harbor
201900763,05/16/2020 12:00:00 AM,Mission
202114403,10/02/2020 12:00:00 AM,Topanga
201313154,06/30/2020 12:00:00 AM,Newton
200516079,11/01/2020 12:00:00 AM,Harbor
202016876,11/07/2020 12:00:00 AM,Olympic
201216756,07/19/2020 12:00:00 AM,77th Street
202112055,07/27/2020 12:00:00 AM,Topanga
201111887,07/27/2020 12:00:00 AM,Northeast
201007619,03/28/2020 12:00:00 AM,West Valley
201013961,10/11/2020 12:00:00 AM,West Valley
201422110,12/23/2020 12:00:00 AM,Pacific
200609417,04/23/2020 12:00:00 AM,Hollywood
201107569,03/21/2020 12:00:00 AM,Northeast
200608424,03/28/2020 12:00:00 AM,Hollywood
210807435,03/26/2021 12:00:00 AM,West LA
201318958,10/24/2020 12:00:00 AM,Newton
201409661,04/16/2020 12:00:00 AM,Pacific
201205336,01/20/2020 12:00:00 AM,77th Street
201115300,10/31/2020 12:00:00 AM,Northeast
200611819,06/24/2020 12:00:00 AM,Hollywood
200615887,09/24/2020 12:00:00 AM,Hollywood
201807282,02/26/2020 12:00:00 AM,Southeast
201817873,09/27/2020 12:00:00 AM,Southeast
201205222,01/18/2020 12:00:00 AM,77th Street
201411634,05/30/2020 12:00:00 AM,Pacific
200117492,09/05/2020 12:00:00 AM,Central
201813183,06/27/2020 12:00:00 AM,Southeast
201306591,02/16/2020 12:00:00 AM,Newton
201614498,11/05/2020 12:00:00 AM,Foothill
201514650,09/01/2020 12:00:00 AM,N Hollywood
201004201,01/06/2020 12:00:00 AM,West Valley
201411342,05/22/2020 12:00:00 AM,Pacific
201421185,12/04/2020 12:00:00 AM,Pacific
201207521,02/20/2020 12:00:00 AM,77th Street
201514623,09/01/2020 12:00:00 AM,N Hollywood
201604192,01/06/2020 12:00:00 AM,Foothill
200211171,06/10/2020 12:00:00 AM,Rampart
201319272,10/30/2020 12:00:00 AM,Newton
201710062,06/15/2020 12:00:00 AM,Devonshire
200309890,04/14/2020 12:00:00 AM,Southwest
211404130,12/30/2020 12:00:00 AM,Pacific
200908437,04/14/2020 12:00:00 AM,Van Nuys
201115092,10/26/2020 12:00:00 AM,Northeast
200707676,03/22/2020 12:00:00 AM,Wilshire
201416909,09/09/2020 12:00:00 AM,Pacific
201217832,08/05/2020 12:00:00 AM,77th Street
201715269,11/11/2020 12:00:00 AM,Devonshire
200800620,04/23/2020 12:00:00 AM,West LA
201313742,07/11/2020 12:00:00 AM,Newton
201315255,08/09/2020 12:00:00 AM,Newton
201615770,12/18/2020 12:00:00 AM,Foothill
201915774,10/16/2020 12:00:00 AM,Mission
200217245,11/10/2020 12:00:00 AM,Rampart
200112248,05/28/2020 12:00:00 AM,Central
202016757,11/05/2020 12:00:00 AM,Olympic
201812936,06/22/2020 12:00:00 AM,Southeast
201704381,01/08/2020 12:00:00 AM,Devonshire
200605865,02/09/2020 12:00:00 AM,Hollywood
201518601,12/12/2020 12:00:00 AM,N Hollywood
201615289,12/01/2020 12:00:00 AM,Foothill
200116914,08/25/2020 12:00:00 AM,Central
200915112,09/25/2020 12:00:00 AM,Van Nuys
201111035,07/02/2020 12:00:00 AM,Northeast
200508952,05/02/2020 12:00:00 AM,Harbor
200514436,09/22/2020 12:00:00 AM,Harbor
201112875,08/25/2020 12:00:00 AM,Northeast
200605867,02/09/2020 12:00:00 AM,Hollywood
200121639,11/28/2020 12:00:00 AM,Central
200508806,04/27/2020 12:00:00 AM,Harbor
201705239,01/30/2020 12:00:00 AM,Devonshire
201913439,08/18/2020 12:00:00 AM,Mission
200114195,07/01/2020 12:00:00 AM,Central
201914490,09/14/2020 12:00:00 AM,Mission
202109299,05/13/2020 12:00:00 AM,Topanga
200107739,02/24/2020 12:00:00 AM,Central
200210597,05/24/2020 12:00:00 AM,Rampart
200213016,07/25/2020 12:00:00 AM,Rampart
200408720,05/10/2020 12:00:00 AM,Hollenbeck
211506940,03/16/2021 12:00:00 AM,N Hollywood
200122423,12/16/2020 12:00:00 AM,Central
200208316,03/28/2020 12:00:00 AM,Rampart
200817642,12/16/2020 12:00:00 AM,West LA
201309115,04/06/2020 12:00:00 AM,Newton
201309265,04/11/2020 12:00:00 AM,Newton
200122103,12/08/2020 12:00:00 AM,Central
201205572,01/23/2020 12:00:00 AM,77th Street
200122901,12/29/2020 12:00:00 AM,Central
201321148,12/12/2020 12:00:00 AM,Newton
201904596,01/12/2020 12:00:00 AM,Mission
200514022,09/11/2020 12:00:00 AM,Harbor
202112433,08/06/2020 12:00:00 AM,Topanga
200916447,10/25/2020 12:00:00 AM,Van Nuys
202108277,04/15/2020 12:00:00 AM,Topanga
200308460,03/12/2020 12:00:00 AM,Southwest
201005344,02/01/2020 12:00:00 AM,West Valley
201219350,08/26/2020 12:00:00 AM,77th Street
201214642,06/12/2020 12:00:00 AM,77th Street
201414004,07/19/2020 12:00:00 AM,Pacific
200711969,07/24/2020 12:00:00 AM,Wilshire
201106591,02/27/2020 12:00:00 AM,Northeast
201309827,04/24/2020 12:00:00 AM,Newton
200716940,12/10/2020 12:00:00 AM,Wilshire
201518429,12/03/2020 12:00:00 AM,N Hollywood
200208406,03/31/2020 12:00:00 AM,Rampart
200119385,10/13/2020 12:00:00 AM,Central
201221344,09/25/2020 12:00:00 AM,77th Street
200910231,05/28/2020 12:00:00 AM,Van Nuys
202016455,10/27/2020 12:00:00 AM,Olympic
200213394,08/06/2020 12:00:00 AM,Rampart
201712360,08/04/2020 12:00:00 AM,Devonshire
201300933,08/22/2020 12:00:00 AM,Newton
200405980,02/20/2020 12:00:00 AM,Hollenbeck
200321952,12/19/2020 12:00:00 AM,Southwest
200505495,02/05/2020 12:00:00 AM,Harbor
202008228,04/02/2020 12:00:00 AM,Olympic
201411233,05/21/2020 12:00:00 AM,Pacific
201113206,09/03/2020 12:00:00 AM,Northeast
201909401,05/03/2020 12:00:00 AM,Mission
201514505,08/29/2020 12:00:00 AM,N Hollywood
200111804,05/17/2020 12:00:00 AM,Central
200605995,02/11/2020 12:00:00 AM,Hollywood
201012403,08/21/2020 12:00:00 AM,West Valley
201707179,03/02/2020 12:00:00 AM,Devonshire
200217628,11/19/2020 12:00:00 AM,Rampart
201100518,01/15/2020 12:00:00 AM,Northeast
201818316,10/05/2020 12:00:00 AM,Southeast
201111078,07/04/2020 12:00:00 AM,Northeast
202009857,05/17/2020 12:00:00 AM,Olympic
200215460,09/25/2020 12:00:00 AM,Rampart
200409663,06/10/2020 12:00:00 AM,Hollenbeck
201609263,05/20/2020 12:00:00 AM,Foothill
200810788,06/18/2020 12:00:00 AM,West LA
201714613,10/23/2020 12:00:00 AM,Devonshire
201410637,05/02/2020 12:00:00 AM,Pacific
201511616,06/22/2020 12:00:00 AM,N Hollywood
201807045,02/13/2020 12:00:00 AM,Southeast
202017854,12/01/2020 12:00:00 AM,Olympic
200815031,10/09/2020 12:00:00 AM,West LA
201219057,08/21/2020 12:00:00 AM,77th Street
201806417,02/12/2020 12:00:00 AM,Southeast
200810927,06/21/2020 12:00:00 AM,West LA
200511048,06/25/2020 12:00:00 AM,Harbor
200217692,11/21/2020 12:00:00 AM,Rampart
